num_lines,empty_lines_ratio,avg_len_lines,num_line_com,avg_len_line_com,num_block_com,avg_len_block_com,num_variables,avg_len_variables,num_if,num_for,num_do,num_while,num_switch,num_cast,halstead_volume,halstead_difficult,halstead_effort,class
29.0,0.1944444444444444,22.113789778206364,0.0,0.0,0.0,0.0,5.0,3.6,0.0,2.0,0.0,0.0,0.0,0.0,346.7937417270813,4.538461538461538,1573.9100586075226,1.0
33.0,0.1081081081081081,22.528348397699258,0.0,0.0,0.0,0.0,5.0,2.8,2.0,3.0,0.0,0.0,0.0,0.0,366.8646389922032,9.31578947368421,3417.6337421905246,1.0
26.0,0.1612903225806451,22.67915106117353,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,320.947375050481,9.0,2888.5263754543294,1.0
27.0,0.1290322580645161,24.00360144057623,0.0,0.0,0.0,0.0,5.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,355.0,4.37037037037037,1551.4814814814815,0.0
30.0,0.2307692307692307,18.878552971576227,0.0,0.0,0.0,0.0,5.0,2.2,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,0.0
26.0,0.1333333333333333,21.72680412371134,1.0,26.0,0.0,0.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,275.0977500432694,7.833333333333334,2154.932375338944,0.0
23.0,0.1153846153846153,27.179831932773112,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,102.7985828955553,0.0,0.0,1.0
28.0,0.1764705882352941,24.87103594080338,2.0,47.0,0.0,0.0,4.0,3.75,0.0,2.0,0.0,0.0,0.0,0.0,324.3303405517354,5.181818181818182,1680.6208555862652,0.0
28.0,0.2222222222222222,19.439999999999998,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
40.0,0.1666666666666666,20.435146443514643,0.0,0.0,0.0,0.0,5.0,1.2,2.0,3.0,0.0,0.0,0.0,0.0,334.70226255264447,5.894736842105263,1972.981758205062,0.0
32.0,0.2195121951219512,18.785111281657713,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
29.0,0.2162162162162162,20.497652582159624,0.0,0.0,0.0,0.0,5.0,3.8,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
28.0,0.2,20.323741007194243,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
23.0,0.1153846153846153,20.756302521008404,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,257.84303149524976,7.9411764705882355,2047.5770148152187,0.0
23.0,0.1481481481481481,24.636952998379254,0.0,0.0,0.0,0.0,4.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,317.06856386476005,4.0,1268.2742554590402,1.0
33.0,0.1538461538461538,22.346604215456676,0.0,0.0,0.0,0.0,5.0,4.8,1.0,2.0,0.0,0.0,0.0,0.0,329.7137894740054,5.7,1879.3686000018308,1.0
25.0,0.1379310344827586,23.0873786407767,0.0,0.0,0.0,0.0,4.0,2.5,1.0,2.0,0.0,0.0,0.0,0.0,318.57746264495245,8.100000000000001,2580.4774474241153,0.0
24.0,0.1428571428571428,22.4251497005988,0.0,0.0,0.0,0.0,4.0,3.25,0.0,2.0,0.0,0.0,0.0,0.0,272.0253287368751,5.764705882352941,1568.1460127184564,1.0
34.0,0.1052631578947368,20.79968944099379,0.0,0.0,0.0,0.0,7.0,1.7142857142857142,2.0,3.0,0.0,0.0,0.0,0.0,384.5883937646083,8.714285714285714,3351.4131456630153,0.0
35.0,0.125,20.64516129032258,0.0,0.0,0.0,0.0,4.0,1.75,2.0,3.0,0.0,0.0,0.0,0.0,320.426077094456,8.833333333333334,2830.4303476676946,0.0
46.0,0.2923076923076923,17.78694042409963,0.0,0.0,0.0,0.0,6.0,4.666666666666667,2.0,3.0,0.0,0.0,0.0,0.0,343.6453580433296,5.6,1924.4140050426458,1.0
28.0,0.1764705882352941,19.372093023255815,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,280.4608412755348,5.666666666666667,1589.278100561364,0.0
30.0,0.1176470588235294,24.69685039370079,2.0,17.0,0.0,0.0,4.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,267.92506393404227,4.571428571428571,1224.8002922699075,1.0
30.0,0.1428571428571428,22.607655502392344,0.0,0.0,0.0,0.0,4.0,2.25,1.0,2.0,0.0,0.0,0.0,0.0,328.08723764927936,8.25,2706.7197106065546,1.0
43.0,0.0851063829787234,19.99305899851264,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,427.2347694592746,10.894736842105264,4654.610383056308,0.0
20.0,0.1666666666666666,19.96638655462185,0.0,0.0,0.0,0.0,2.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,191.15673810496133,4.933333333333334,943.0399079844759,1.0
35.0,0.1463414634146341,21.002099370188944,2.0,9.0,0.0,0.0,5.0,1.8,1.0,2.0,0.0,1.0,0.0,0.0,357.23341857872305,5.809523809523809,2075.356050790677,0.0
41.0,0.1086956521739130,19.515151515151516,2.0,36.0,0.0,0.0,6.0,1.6666666666666667,2.0,3.0,0.0,0.0,0.0,0.0,365.3589740763779,8.142857142857142,2975.065931764791,1.0
34.0,0.1707317073170731,19.36193222782985,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,320.426077094456,8.833333333333334,2830.4303476676946,0.0
21.0,0.2222222222222222,18.336898395721924,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,197.65428402504423,4.625,914.1510636158296,0.0
20.0,0.1666666666666666,19.51260504201681,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,197.65428402504423,4.625,914.1510636158296,0.0
37.0,0.1590909090909091,20.73781616286243,0.0,0.0,0.0,0.0,8.0,2.75,0.0,3.0,0.0,0.0,0.0,0.0,431.0150790036582,5.615384615384615,2420.3154436359264,0.0
27.0,0.1818181818181818,22.559322033898308,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,0.0
30.0,0.25,18.016806722689076,0.0,0.0,0.0,0.0,4.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
34.0,0.1052631578947368,23.809006211180126,0.0,0.0,0.0,0.0,6.0,3.3333333333333335,2.0,3.0,0.0,0.0,0.0,0.0,362.2207828024285,9.666666666666668,3501.467567090143,0.0
36.0,0.1219512195121951,23.83072739632903,0.0,0.0,0.0,0.0,5.0,4.8,2.0,3.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
34.0,0.2444444444444444,19.167215273206057,0.0,0.0,0.0,0.0,5.0,4.6,0.0,2.0,0.0,0.0,0.0,0.0,343.790708660333,6.444444444444445,2215.5401224777015,1.0
40.0,0.0697674418604651,20.435643564356436,0.0,0.0,0.0,0.0,8.0,2.5,1.0,3.0,0.0,0.0,0.0,0.0,466.15460658280927,9.521739130434781,4438.602558331966,0.0
32.0,0.1578947368421052,19.502479338842974,0.0,0.0,0.0,0.0,5.0,1.8,2.0,3.0,0.0,0.0,0.0,0.0,343.8721875540868,6.0,2063.2331253245206,0.0
36.0,0.1,20.557103064066855,0.0,0.0,0.0,0.0,6.0,1.3333333333333333,2.0,3.0,0.0,0.0,0.0,0.0,339.0015018535549,5.5,1864.508260194552,0.0
29.0,0.1470588235294117,21.24566768603466,0.0,0.0,0.0,0.0,6.0,2.6666666666666665,2.0,3.0,0.0,0.0,0.0,0.0,366.63429801500524,9.157894736842106,3357.5983081374166,0.0
32.0,0.1111111111111111,21.9198606271777,0.0,0.0,0.0,0.0,5.0,2.2,3.0,2.0,0.0,0.0,0.0,0.0,361.37145016442366,8.142857142857142,2942.596094196021,0.0
39.0,0.1333333333333333,21.22641509433962,0.0,0.0,0.0,0.0,8.0,1.75,3.0,4.0,0.0,0.0,0.0,0.0,480.73549220576035,9.954545454545455,4785.503308775524,1.0
28.0,0.1515151515151515,21.473340587595214,0.0,0.0,0.0,0.0,7.0,1.8571428571428572,0.0,2.0,0.0,0.0,0.0,0.0,355.74426423226265,5.0,1778.7213211613132,1.0
30.0,0.1428571428571428,25.220095693779903,2.0,42.5,0.0,0.0,5.0,2.4,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
33.0,0.1081081081081081,22.497945768282662,0.0,0.0,0.0,0.0,5.0,1.4,2.0,3.0,0.0,0.0,0.0,0.0,366.63429801500524,9.31578947368421,3415.487934139786,0.0
27.0,0.1290322580645161,23.333733493397357,1.0,24.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
41.0,0.2407407407407407,17.002271694684236,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,2.0,4.0,0.0,0.0,0.0,0.0,423.03957463269836,6.476190476190476,2739.6848642879513,0.0
29.0,0.1944444444444444,21.83606557377049,0.0,0.0,0.0,0.0,6.0,4.666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
28.0,0.2222222222222222,18.576,0.0,0.0,0.0,0.0,4.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,272.0253287368751,5.764705882352941,1568.1460127184564,1.0
28.0,0.1764705882352941,19.767441860465116,0.0,0.0,0.0,0.0,6.0,3.3333333333333335,0.0,2.0,0.0,0.0,0.0,0.0,303.0786510558199,5.473684210526316,1658.9568268318562,1.0
28.0,0.1515151515151515,20.647442872687705,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,292.5629399558076,8.666666666666666,2535.5454796169993,1.0
27.0,0.1290322580645161,21.47298919567827,0.0,0.0,0.0,0.0,5.0,2.4,0.0,2.0,0.0,0.0,0.0,0.0,326.90013469991703,7.636363636363637,2496.3283013448213,1.0
30.0,0.1428571428571428,23.545454545454547,1.0,23.0,0.0,0.0,7.0,3.2857142857142856,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
26.0,0.1333333333333333,20.682989690721648,0.0,0.0,0.0,0.0,6.0,3.1666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,302.60752504759637,5.368421052631579,1624.5246081502542,0.0
26.0,0.1612903225806451,22.79525593008739,0.0,0.0,0.0,0.0,4.0,2.75,0.0,2.0,0.0,0.0,0.0,0.0,65.72920075410866,0.0,0.0,1.0
45.0,0.0816326530612244,25.624261699227624,0.0,0.0,0.0,0.0,10.0,1.8,1.0,7.0,0.0,0.0,0.0,0.0,743.2710922545186,9.833333333333334,7308.832407169433,0.0
27.0,0.1290322580645161,21.65906362545018,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,284.2676750447117,8.0,2274.141400357694,0.0
